file,group_name,group_id,score,matched_exact,matched_root_only
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,Higaisa,G0126,4,,"T1053.005 (execution, persistence, privilege-escalation); T1059.003 (execution); T1059.005 (execution); T1059.007 (execution)"
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,Sea Turtle,G1041,4,,T1059.004 (execution); T1070.002 (defense-evasion); T1505.003 (persistence); T1562.003 (defense-evasion)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,Molerats,G0021,4,,"T1053.005 (execution, persistence, privilege-escalation); T1059.001 (execution); T1059.005 (execution); T1059.007 (execution)"
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,Machete,G0095,4,,"T1053.005 (execution, persistence, privilege-escalation); T1059.003 (execution); T1059.005 (execution); T1059.006 (execution)"
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,LazyScripter,G0140,4,,T1059.001 (execution); T1059.003 (execution); T1059.005 (execution); T1059.007 (execution)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,BlackTech,G0098,3,T1046 (discovery),T1021.004 (lateral-movement)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,BackdoorDiplomacy,G0135,3,T1046 (discovery),T1505.003 (persistence)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,BITTER,G1002,3,T1068 (privilege-escalation),"T1053.005 (execution, persistence, privilege-escalation)"
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,APT19,G0073,3,T1059 (execution),T1059.001 (execution)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,DarkVishnya,G0105,3,T1046 (discovery),T1059.001 (execution)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,PLATINUM,G0068,3,T1068 (privilege-escalation),T1003.001 (credential-access)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,Windshift,G0112,3,T1047 (execution),T1059.005 (execution)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,Axiom,G0001,3,T1003 (credential-access),T1021.001 (lateral-movement)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,Sowbug,G0054,3,T1003 (credential-access),T1059.003 (execution)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,Poseidon Group,G0033,3,T1003 (credential-access),T1059.001 (execution)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,Moses Staff,G1009,3,,T1021.002 (lateral-movement); T1505.003 (persistence); T1562.004 (defense-evasion)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,Sidewinder,G0121,3,,T1059.001 (execution); T1059.005 (execution); T1059.007 (execution)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,Confucius,G0142,3,,"T1053.005 (execution, persistence, privilege-escalation); T1059.001 (execution); T1059.005 (execution)"
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,Rancor,G0075,3,,"T1053.005 (execution, persistence, privilege-escalation); T1059.003 (execution); T1059.005 (execution)"
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,Moonstone Sleet,G1036,3,,"T1003.001 (credential-access); T1053.005 (execution, persistence, privilege-escalation); T1569.002 (execution)"
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,APT18,G0026,3,,"T1053.002 (execution, persistence, privilege-escalation); T1059.003 (execution); T1070.004 (defense-evasion)"
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,APT1,G0006,3,,T1003.001 (credential-access); T1021.001 (lateral-movement); T1059.003 (execution)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,Windigo,G0124,2,T1059 (execution),
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,Aoqin Dragon,G1007,2,T1570 (lateral-movement),
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,WIRTE,G0090,2,,T1059.001 (execution); T1059.005 (execution)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,Inception,G0100,2,,T1059.001 (execution); T1059.005 (execution)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,Threat Group-1314,G0028,2,,T1021.002 (lateral-movement); T1059.003 (execution)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,CURIUM,G1012,2,,T1059.001 (execution); T1505.003 (persistence)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,Metador,G1013,2,,T1059.003 (execution); T1070.004 (defense-evasion)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,Evilnum,G0120,2,,T1059.007 (execution); T1070.004 (defense-evasion)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,APT-C-36,G0099,2,,"T1053.005 (execution, persistence, privilege-escalation); T1059.005 (execution)"
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,Nomadic Octopus,G0133,2,,T1059.001 (execution); T1059.003 (execution)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,GCMAN,G0036,2,,T1021.004 (lateral-movement); T1021.005 (lateral-movement)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,TA577,G1037,2,,T1059.003 (execution); T1059.007 (execution)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,TA459,G0062,2,,T1059.001 (execution); T1059.005 (execution)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,LuminousMoth,G1014,1,,"T1053.005 (execution, persistence, privilege-escalation)"
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,Malteiro,G1026,1,,T1059.005 (execution)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,Darkhotel,G0012,1,,T1059.003 (execution)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,Transparent Tribe,G0134,1,,T1059.005 (execution)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,FIN4,G0085,1,,T1059.005 (execution)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,TA551,G0127,1,,T1059.003 (execution)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,Dark Caracal,G0070,1,,T1059.003 (execution)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,SideCopy,G1008,1,,T1059.005 (execution)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,GOLD SOUTHFIELD,G0115,1,,T1059.001 (execution)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,Volatile Cedar,G0123,1,,T1505.003 (persistence)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,admin@338,G0018,1,,T1059.003 (execution)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,Carbanak,G0008,1,,T1562.004 (defense-evasion)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,Cleaver,G0003,1,,T1003.001 (credential-access)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,Orangeworm,G0071,1,,T1021.002 (lateral-movement)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,The White Company,G0089,1,,T1070.004 (defense-evasion)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,Gallmaker,G0084,1,,T1059.001 (execution)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,CopyKittens,G0052,1,,T1059.001 (execution)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,DarkHydrus,G0079,1,,T1059.001 (execution)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,Star Blizzard,G1033,1,,T1059.007 (execution)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,Thrip,G0076,1,,T1059.001 (execution)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,Putter Panda,G0024,1,,T1562.001 (defense-evasion)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,Group5,G0043,1,,T1070.004 (defense-evasion)
Ahnlab-Dalbit-m00nlight-Chinese-APT-Campaign-02-13-2023-f8464b2e,TA578,G1038,1,,T1059.007 (execution)
Ahnlab-Lazarus-using-public-certificate-vulnerability-02-27-2023-9f0ac45d,Lazarus Group,G0032,26,T1046 (discovery); T1059.003 (execution); T1070 (defense-evasion); T1070.004 (defense-evasion); T1070.006 (defense-evasion); T1071.001 (command-and-control); T1203 (execution); T1562.001 (defense-evasion); T1587.001 (resource-development); T1588.002 (resource-development),T1059.001 (execution); T1059.005 (execution); T1070.003 (defense-evasion); T1102.002 (command-and-control); T1562.004 (defense-evasion); T1588.004 (resource-development)
Ahnlab-Lazarus-using-public-certificate-vulnerability-02-27-2023-9f0ac45d,Kimsuky,G0094,26,T1059.003 (execution); T1070.004 (defense-evasion); T1070.006 (defense-evasion); T1071.001 (command-and-control); T1562.001 (defense-evasion); T1587.001 (resource-development); T1588.002 (resource-development),T1059.001 (execution); T1059.005 (execution); T1059.006 (execution); T1059.007 (execution); T1071.002 (command-and-control); T1071.003 (command-and-control); T1102.001 (command-and-control); T1102.002 (command-and-control); T1562.004 (defense-evasion); T1587 (resource-development); T1588.003 (resource-development); T1588.005 (resource-development)
Ahnlab-Lazarus-using-public-certificate-vulnerability-02-27-2023-9f0ac45d,APT32,G0050,24,T1046 (discovery); T1059.003 (execution); T1068 (privilege-escalation); T1070.004 (defense-evasion); T1070.006 (defense-evasion); T1071.001 (command-and-control); T1102 (command-and-control); T1203 (execution); T1588.002 (resource-development),T1059 (execution); T1059.001 (execution); T1059.005 (execution); T1059.007 (execution); T1070.001 (defense-evasion); T1071.003 (command-and-control)
Ahnlab-Lazarus-using-public-certificate-vulnerability-02-27-2023-9f0ac45d,OilRig,G0049,22,T1046 (discovery); T1059.003 (execution); T1068 (privilege-escalation); T1070.004 (defense-evasion); T1071.001 (command-and-control); T1203 (execution); T1587.001 (resource-development); T1588.002 (resource-development),T1059 (execution); T1059.001 (execution); T1059.005 (execution); T1071.004 (command-and-control); T1562.004 (defense-evasion); T1588.003 (resource-development)
Ahnlab-Lazarus-using-public-certificate-vulnerability-02-27-2023-9f0ac45d,Turla,G0010,21,T1059.003 (execution); T1068 (privilege-escalation); T1071.001 (command-and-control); T1102 (command-and-control); T1562.001 (defense-evasion); T1587.001 (resource-development); T1588.002 (resource-development),T1059.001 (execution); T1059.005 (execution); T1059.006 (execution); T1059.007 (execution); T1071.003 (command-and-control); T1102.002 (command-and-control); T1588.001 (resource-development)
Ahnlab-Lazarus-using-public-certificate-vulnerability-02-27-2023-9f0ac45d,TeamTNT,G0139,21,T1046 (discovery); T1059.003 (execution); T1070.004 (defense-evasion); T1071.001 (command-and-control); T1102 (command-and-control); T1562.001 (defense-evasion); T1587.001 (resource-development),T1059.001 (execution); T1059.004 (execution); T1059.009 (); T1070.002 (defense-evasion); T1070.003 (defense-evasion); T1071 (command-and-control); T1562.004 (defense-evasion)
Ahnlab-Lazarus-using-public-certificate-vulnerability-02-27-2023-9f0ac45d,APT28,G0007,20,T1059.003 (execution); T1068 (privilege-escalation); T1070.004 (defense-evasion); T1070.006 (defense-evasion); T1071.001 (command-and-control); T1203 (execution); T1210 (lateral-movement); T1588.002 (resource-development),T1059.001 (execution); T1070.001 (defense-evasion); T1071.003 (command-and-control); T1102.002 (command-and-control)
Ahnlab-Lazarus-using-public-certificate-vulnerability-02-27-2023-9f0ac45d,Threat Group-3390,G0027,20,T1046 (discovery); T1059.003 (execution); T1068 (privilege-escalation); T1070.004 (defense-evasion); T1071.001 (command-and-control); T1203 (execution); T1210 (lateral-movement); T1588.002 (resource-development),T1059.001 (execution); T1070.005 (defense-evasion); T1562.002 (defense-evasion); T1588.003 (resource-development)
Ahnlab-Lazarus-using-public-certificate-vulnerability-02-27-2023-9f0ac45d,Magic Hound,G0059,20,T1046 (discovery); T1059.003 (execution); T1070.004 (defense-evasion); T1071.001 (command-and-control); T1562.001 (defense-evasion); T1588.002 (resource-development),T1059.001 (execution); T1059.005 (execution); T1070.003 (defense-evasion); T1071 (command-and-control); T1102.002 (command-and-control); T1562 (defense-evasion); T1562.002 (defense-evasion); T1562.004 (defense-evasion)
Ahnlab-Lazarus-using-public-certificate-vulnerability-02-27-2023-9f0ac45d,APT41,G0096,20,T1046 (discovery); T1059.003 (execution); T1070.004 (defense-evasion); T1071.001 (command-and-control); T1203 (execution); T1588.002 (resource-development),T1059.001 (execution); T1059.004 (execution); T1070.001 (defense-evasion); T1070.003 (defense-evasion); T1071.002 (command-and-control); T1071.004 (command-and-control); T1102.001 (command-and-control); T1562.006 (defense-evasion)
Ahnlab-Lazarus-using-public-certificate-vulnerability-02-27-2023-9f0ac45d,Cobalt Group,G0080,18,T1046 (discovery); T1059.003 (execution); T1068 (privilege-escalation); T1070.004 (defense-evasion); T1071.001 (command-and-control); T1203 (execution); T1588.002 (resource-development),T1059.001 (execution); T1059.005 (execution); T1059.007 (execution); T1071.004 (command-and-control)
Ahnlab-Lazarus-using-public-certificate-vulnerability-02-27-2023-9f0ac45d,Rocke,G0106,18,T1046 (discovery); T1070.004 (defense-evasion); T1070.006 (defense-evasion); T1071.001 (command-and-control); T1102 (command-and-control); T1562.001 (defense-evasion),T1059.004 (execution); T1059.006 (execution); T1070.002 (defense-evasion); T1071 (command-and-control); T1102.001 (command-and-control); T1562.004 (defense-evasion)
Ahnlab-Lazarus-using-public-certificate-vulnerability-02-27-2023-9f0ac45d,FIN6,G0037,17,T1046 (discovery); T1059.003 (execution); T1068 (privilege-escalation); T1070.004 (defense-evasion); T1102 (command-and-control); T1562.001 (defense-evasion); T1588.002 (resource-development),T1059 (execution); T1059.001 (execution); T1059.007 (execution)
Ahnlab-Lazarus-using-public-certificate-vulnerability-02-27-2023-9f0ac45d,Volt Typhoon,G1017,17,T1046 (discovery); T1059.003 (execution); T1068 (privilege-escalation); T1070.004 (defense-evasion); T1587.004 (resource-development); T1588.002 (resource-development),T1059.001 (execution); T1059.004 (execution); T1070.001 (defense-evasion); T1070.007 (); T1588.006 (resource-development)
Ahnlab-Lazarus-using-public-certificate-vulnerability-02-27-2023-9f0ac45d,MuddyWater,G0069,17,T1059.003 (execution); T1071.001 (command-and-control); T1203 (execution); T1210 (lateral-movement); T1562.001 (defense-evasion); T1588.002 (resource-development),T1059.001 (execution); T1059.005 (execution); T1059.006 (execution); T1059.007 (execution); T1102.002 (command-and-control)
Ahnlab-Lazarus-using-public-certificate-vulnerability-02-27-2023-9f0ac45d,APT38,G0082,17,T1059.003 (execution); T1070.004 (defense-evasion); T1070.006 (defense-evasion); T1071.001 (command-and-control); T1562.001 (defense-evasion); T1588.002 (resource-development),T1059.001 (execution); T1059.005 (execution); T1070.001 (defense-evasion); T1562.003 (defense-evasion); T1562.004 (defense-evasion)
Ahnlab-Lazarus-using-public-certificate-vulnerability-02-27-2023-9f0ac45d,APT29,G0016,17,T1068 (privilege-escalation); T1070.004 (defense-evasion); T1070.006 (defense-evasion); T1203 (execution); T1587.001 (resource-development); T1588.002 (resource-development),T1059.001 (execution); T1059.006 (execution); T1059.009 (); T1562.008 (defense-evasion); T1587.003 (resource-development)
Ahnlab-Lazarus-using-public-certificate-vulnerability-02-27-2023-9f0ac45d,BRONZE BUTLER,G0060,16,T1059.003 (execution); T1070.004 (defense-evasion); T1071.001 (command-and-control); T1203 (execution); T1562.001 (defense-evasion); T1588.002 (resource-development),T1059.001 (execution); T1059.005 (execution); T1059.006 (execution); T1102.001 (command-and-control)
Ahnlab-Lazarus-using-public-certificate-vulnerability-02-27-2023-9f0ac45d,Dragonfly,G0035,16,T1059.003 (execution); T1070.004 (defense-evasion); T1203 (execution); T1210 (lateral-movement); T1588.002 (resource-development),T1059 (execution); T1059.001 (execution); T1059.006 (execution); T1070.001 (defense-evasion); T1071.002 (command-and-control); T1562.004 (defense-evasion)
Ahnlab-Lazarus-using-public-certificate-vulnerability-02-27-2023-9f0ac45d,Chimera,G0114,15,T1046 (discovery); T1059.003 (execution); T1070.004 (defense-evasion); T1070.006 (defense-evasion); T1071.001 (command-and-control); T1588.002 (resource-development),T1059.001 (execution); T1070.001 (defense-evasion); T1071.004 (command-and-control)
Ahnlab-Lazarus-using-public-certificate-vulnerability-02-27-2023-9f0ac45d,FIN8,G0061,15,T1059.003 (execution); T1068 (privilege-escalation); T1070.004 (defense-evasion); T1071.001 (command-and-control); T1102 (command-and-control); T1588.002 (resource-development),T1059.001 (execution); T1070.001 (defense-evasion); T1588.003 (resource-development)
Ahnlab-Lazarus-using-public-certificate-vulnerability-02-27-2023-9f0ac45d,RedCurl,G1039,15,T1046 (discovery); T1059.003 (execution); T1070.004 (defense-evasion); T1071.001 (command-and-control); T1102 (command-and-control); T1587.001 (resource-development),T1059.001 (execution); T1059.005 (execution); T1059.006 (execution)
Ahnlab-Lazarus-using-public-certificate-vulnerability-02-27-2023-9f0ac45d,BlackByte,G1043,15,T1046 (discovery); T1059.003 (execution); T1068 (privilege-escalation); T1070.004 (defense-evasion); T1071.001 (command-and-control); T1562.001 (defense-evasion),T1059.001 (execution); T1562 (defense-evasion); T1562.004 (defense-evasion)
